"bcr_patient_barcode","dataset","GATA3","PTEN","XBP1","ESR1","MUC1","FN1","GAPDH"
"BRCA472","BRCA",-0.015625,1.28628571428571,1.05925,2.90725,1.058125,-2.656125,-2.03191666666667
"BRCA473","BRCA",2.751875,0.863428571428572,3.46816666666667,4.58083333333333,3.448875,-1.4825,-1.79075
"BRCA474","BRCA",1.932625,-0.1815,1.592,3.00158333333333,3.29825,1.27083333333333,-1.22033333333333
"BRCA475","BRCA",0.03125,1.6015,1.679,3.03416666666667,1.25,-2.73608333333333,-2.16791666666667
"BRCA476","BRCA",1.67825,0.409642857142857,2.80133333333333,3.47975,1.908375,1.20166666666667,-0.378083333333333
"BRCA477","BRCA",0.365375,0.132571428571429,0.832583333333333,1.689,0.9905,-2.49416666666667,-1.98225
"BRCA478","BRCA",-2.178875,1.20521428571429,-1.21916666666667,-1.49291666666667,2.169,-0.0449166666666667,-0.606666666666667
"BRCA479","BRCA",-3.446625,1.69164285714286,-2.26125,-0.474583333333333,-1.891375,-0.893208333333333,-2.53691666666667
"BRCA480","BRCA",1.39125,1.02278571428571,1.39091666666667,3.734,2.709375,1.71191666666667,-1.07775
"BRCA481","BRCA",2.237125,1.46328571428571,1.88983333333333,3.58525,-0.5725,1.273625,-1.28625
"BRCA482","BRCA",0.657375,1.59607142857143,0.93425,2.23333333333333,0.691375,-2.35995833333333,-2.29725
"BRCA483","BRCA",2.574375,0.9105,2.59508333333333,4.73833333333333,3.805,-0.0755416666666666,-2.08425
"BRCA484","BRCA",0.01,1.15585714285714,1.34283333333333,2.9355,1.378375,-2.41491666666667,-1.90216666666667
"BRCA485","BRCA",1.529875,0.978428571428571,2.33766666666667,4.55716666666667,2.351625,0.00995833333333331,-1.73683333333333
"BRCA486","BRCA",1.9105,1.43328571428571,2.31691666666667,2.87133333333333,3.987625,1.18908333333333,-0.197333333333333
"BRCA487","BRCA",0.3135,1.7435,1.31083333333333,3.11566666666667,1.900875,-1.75458333333333,-3.11941666666667
"BRCA488","BRCA",1.51075,1.11514285714286,2.538,2.85058333333333,2.53525,-0.370625,-1.47075
"BRCA489","BRCA",0.2335,1.98078571428571,0.854583333333333,2.37425,1.06975,-2.16525,-2.274
"BRCA490","BRCA",-2.970125,1.129,-0.0560833333333333,-1.65875,2.55,-0.0605833333333333,-1.424
"BRCA491","BRCA",-1.502625,1.18064285714286,-0.731,0.637666666666667,0.969,-0.636625,-1.37033333333333
"BRCA492","BRCA",-0.696875,1.21957142857143,1.13116666666667,-0.8125,1.190625,1.225125,-0.5245
"BRCA493","BRCA",3.4275,0.499071428571429,2.52316666666667,5.08916666666667,-1.639375,-1.39933333333333,-1.69408333333333
"BRCA494","BRCA",2.95175,0.525357142857143,2.55858333333333,3.86333333333333,1.77975,1.73158333333333,-0.871416666666667
"BRCA495","BRCA",0.19925,1.8245,2.66891666666667,2.93733333333333,1.889375,1.44916666666667,-0.410833333333333
"BRCA496","BRCA",-3.538125,1.33807142857143,-0.553083333333333,-3.06258333333333,1.078875,0.915041666666666,-0.589583333333333
"BRCA497","BRCA",0.361,1.30285714285714,1.72675,-0.833,2.566,1.23183333333333,-0.70025
"BRCA498","BRCA",1.99325,1.28557142857143,3.14883333333333,1.85425,2.197375,1.196125,-0.323583333333333
"BRCA499","BRCA",2.425125,0.22,1.28033333333333,2.423,1.45,-1.6255,-0.808166666666667
"BRCA500","BRCA",-1.074875,0.401285714285714,0.329666666666667,-1.13358333333333,-0.84975,-0.426875,-2.09375
"BRCA501","BRCA",2.067875,0.469,3.26475,2.54733333333333,0.688375,1.55041666666667,-0.52425
"BRCA502","BRCA",3.001875,0.123428571428571,3.07825,4.42533333333333,0.204,-0.62275,-0.772083333333333
"BRCA503","BRCA",1.836375,1.50335714285714,1.16691666666667,3.20291666666667,2.320375,0.245791666666667,-1.12958333333333
"BRCA504","BRCA",1.090125,1.76542857142857,2.71075,-2.80033333333333,3.48225,0.828583333333333,-0.430083333333333
"BRCA505","BRCA",1.045875,0.819642857142857,1.05016666666667,2.82866666666667,0.21425,0.614208333333333,-0.944416666666667
"BRCA506","BRCA",-0.70025,0.302214285714286,-0.462833333333333,-2.55533333333333,1.988625,1.78270833333333,-0.619166666666667
"BRCA507","BRCA",1.505625,0.374785714285714,-0.75475,4.09816666666667,2.27525,1.27016666666667,-1.06333333333333
"BRCA508","BRCA",2.975375,0.702857142857143,3.599,3.94991666666667,2.067125,-2.36033333333333,-0.732333333333333
"BRCA509","BRCA",-1.124,-1.32821428571429,-1.82891666666667,-2.39008333333333,-0.495875,-1.10529166666667,-2.09125
"BRCA510","BRCA",-0.359375,1.03321428571429,1.67941666666667,-2.53816666666667,2.547625,0.723375,-1.08183333333333
"BRCA511","BRCA",1.673,0.389285714285714,1.81733333333333,-0.809,0.199875,1.137,0.531583333333333
"BRCA512","BRCA",2.19025,-0.320642857142857,0.694583333333333,0.636583333333333,3.296625,1.02833333333333,-1.09408333333333
"BRCA513","BRCA",1.233875,1.13342857142857,1.51033333333333,0.941166666666667,-1.503125,1.500375,-0.591333333333333
"BRCA514","BRCA",1.006375,1.3345,1.95733333333333,3.75175,-1.044,-0.0467083333333333,0.13625
"BRCA515","BRCA",2.051,0.8245,2.54083333333333,3.10233333333333,3.3935,-1.0055,-1.45725
"BRCA516","BRCA",1.687,0.978928571428572,1.306,2.12591666666667,3.4325,0.0702916666666667,-0.393
"BRCA517","BRCA",1.837,-0.722714285714286,1.93258333333333,4.85333333333333,1.02425,0.920166666666667,-0.67975
"BRCA518","BRCA",2.455625,0.342928571428571,2.01366666666667,4.80333333333333,0.08975,0.525708333333333,-1.123
"BRCA519","BRCA",-1.038625,0.297214285714286,-0.706083333333333,2.54783333333333,-1.330875,-0.772708333333333,-0.861916666666667
"BRCA520","BRCA",-3.908875,0.154357142857143,0.27625,-2.90616666666667,1.80075,0.984166666666667,0.567166666666667
"BRCA521","BRCA",2.718875,1.50535714285714,2.97283333333333,4.19991666666667,1.379375,-0.680875,-1.18375
"BRCA522","BRCA",1.586125,0.850357142857143,2.998,2.77408333333333,2.592125,1.73008333333333,-1.07008333333333
"BRCA523","BRCA",-1.39225,-0.1835,0.9815,-2.38608333333333,0.727875,1.857375,-1.10941666666667
"BRCA524","BRCA",-2.502375,0.780714285714286,0.42275,-3.8335,1.867875,-1.22195833333333,0.779333333333333
"BRCA525","BRCA",2.379875,0.872857142857143,3.51658333333333,4.14608333333333,1.02275,-0.891958333333334,-1.73325
"BRCA526","BRCA",2.232625,0.766071428571429,2.90858333333333,4.77975,3.324,1.4305,-1.51783333333333
"BRCA527","BRCA",-3.499625,1.56685714285714,-0.594916666666667,-3.26975,-1.205625,-0.884833333333333,-0.665666666666667
"BRCA528","BRCA",2.419,0.631571428571429,2.49141666666667,5.44366666666667,-0.988625,-0.108916666666667,-1.45625
"BRCA529","BRCA",2.394,0.805285714285714,2.65575,4.41558333333333,2.818375,-0.974333333333333,-1.68091666666667
"BRCA530","BRCA",2.38775,0.755,3.78041666666667,4.21583333333333,3.378875,-1.595625,-0.537416666666667
"BRCA531","BRCA",1.02575,0.585571428571429,1.752,2.0405,1.56,0.593208333333333,-1.80991666666667
"BRCA532","BRCA",1.81625,0.584428571428571,2.90716666666667,4.34508333333333,-0.366,0.405083333333333,-1.45733333333333
"BRCA533","BRCA",3.546125,0.815142857142857,2.59375,4.09683333333333,3.378,0.966083333333333,-2.02791666666667
"BRCA534","BRCA",2.722375,-0.220357142857143,2.56083333333333,4.62291666666667,2.423,0.602916666666667,-0.593333333333333
"BRCA535","BRCA",1.787375,-0.114357142857143,0.700666666666667,4.2255,2.05125,0.0972083333333333,-0.911833333333333
"BRCA536","BRCA",3.1135,0.846142857142857,4.73675,5.31316666666667,3.218125,1.07175,-1.17283333333333
"BRCA537","BRCA",2.313125,0.891357142857143,1.95208333333333,3.17416666666667,3.238,1.81820833333333,-1.0065
"BRCA538","BRCA",0.4115,-1.98757142857143,-0.703666666666667,-3.474,1.267375,-0.598208333333333,0.00666666666666666
"BRCA539","BRCA",1.90875,1.47985714285714,1.98625,4.36725,3.198625,0.0638333333333334,-0.14575
"BRCA540","BRCA",0.358375,0.627285714285714,0.278416666666667,-2.43241666666667,1.983375,-0.299541666666667,-0.429833333333333
"BRCA541","BRCA",2.859125,-0.3445,1.86533333333333,5.16191666666667,3.11825,-0.937166666666667,-1.9515
"BRCA542","BRCA",-2.518125,0.00242857142857144,-1.154,-3.62933333333333,0.865375,0.350708333333333,-0.629916666666667
"BRCA543","BRCA",2.626875,0.355571428571428,3.1855,5.13716666666667,-1.292375,-1.427375,-1.52233333333333
"BRCA544","BRCA",2.690375,-0.00400000000000001,2.56258333333333,4.01366666666667,1.737875,-0.178208333333333,-0.766083333333333
"BRCA545","BRCA",1.543125,1.11085714285714,1.9985,1.75975,3.079875,0.6035,-0.669083333333333
"BRCA546","BRCA",1.998375,0.888142857142857,1.56508333333333,3.7035,1.78725,0.302458333333333,-0.58025
"BRCA547","BRCA",-2.527,0.0467142857142857,1.14333333333333,-0.933416666666667,1.160125,-1.30433333333333,-1.81258333333333
"BRCA548","BRCA",-2.204875,1.08214285714286,-1.61625,-1.30558333333333,1.592875,0.103375,0.393166666666667
"BRCA549","BRCA",2.57,-0.0820714285714286,2.03475,3.50316666666667,2.143125,0.297416666666667,-1.77883333333333
"BRCA550","BRCA",-0.4445,1.28128571428571,-0.993416666666667,-2.53141666666667,1.355875,0.261125,-0.1955
"BRCA551","BRCA",1.3415,0.927857142857143,3.52566666666667,-0.3725,3.229875,2.071,-0.0970833333333334
"BRCA552","BRCA",-0.192875,1.3655,0.595333333333333,-0.799416666666667,2.07314285714286,1.17620833333333,0.3785
"BRCA553","BRCA",1.361625,0.681142857142857,1.35941666666667,2.64133333333333,4.052375,2.3905,-0.0545
"BRCA554","BRCA",2.954125,0.474428571428571,3.03133333333333,4.54516666666667,2.77375,0.967375,-0.923333333333333
"BRCA555","BRCA",3.496625,0.896214285714286,3.27375,4.58125,1.59375,-1.16025,-1.901
"BRCA556","BRCA",2.618625,0.903857142857143,3.84416666666667,5.60766666666667,2.45425,-0.68475,-1.57241666666667
"BRCA557","BRCA",-3.894625,1.78128571428571,-2.08291666666667,0.447083333333333,-2.3845,-0.752958333333333,-1.7225
"BRCA558","BRCA",-2.852375,0.270928571428571,-1.28383333333333,-4.19175,-0.409875,-1.626,-1.32225
"BRCA559","BRCA",-0.957,-0.456714285714286,0.752333333333333,-1.39083333333333,2.47175,-0.139291666666667,-0.807416666666667
"BRCA560","BRCA",1.0205,-0.114,2.25983333333333,2.40475,-1.731375,0.0951666666666666,-1.641
"BRCA561","BRCA",1.242125,1.25564285714286,1.92175,2.748,1.003375,0.733916666666667,-1.09158333333333
"BRCA562","BRCA",1.529625,0.916142857142857,2.21583333333333,4.642,2.92625,1.308875,-0.99125
"BRCA563","BRCA",2.908375,0.783,2,2.66408333333333,3.035625,0.208291666666667,-1.56208333333333
"BRCA564","BRCA",1.636375,1.97114285714286,2.51591666666667,3.74041666666667,3.057875,-1.82433333333333,-1.851
"BRCA565","BRCA",1.610375,1.85121428571429,2.35258333333333,1.97833333333333,2.522375,-0.253791666666667,-1.03141666666667
"BRCA566","BRCA",2.11025,1.48014285714286,2.32516666666667,5.00141666666667,1.164,-0.450625,-1.4565
"BRCA567","BRCA",2.94025,0.532785714285714,3.39666666666667,4.92633333333333,3.25975,-0.662916666666666,-1.444
"BRCA568","BRCA",2.69325,0.464142857142857,1.67358333333333,2.47616666666667,4.13225,1.66670833333333,-0.436333333333333
"BRCA569","BRCA",-1.878625,2.69264285714286,-1.58716666666667,0.787333333333333,-1.5865,-2.45229166666667,-2.43183333333333
"BRCA570","BRCA",2.858625,1.64328571428571,1.83041666666667,3.87258333333333,3.439875,-0.621583333333333,-2.13666666666667
"BRCA571","BRCA",2.026875,1.276,2.87641666666667,2.28941666666667,3.37175,0.177958333333333,-1.33775
"BRCA572","BRCA",2.59225,1.20192857142857,3.32766666666667,4.87908333333333,3.384875,-2.547,-1.19383333333333
"BRCA573","BRCA",1.83925,0.933,2.24125,4.41641666666667,3.0915,-0.11075,-1.74441666666667
"BRCA574","BRCA",1.9105,0.993071428571428,3.99358333333333,4.01108333333333,3.529625,2.18670833333333,-1.46833333333333
"BRCA575","BRCA",-0.703375,2.49478571428571,1.92558333333333,2.26958333333333,-0.095375,-0.792583333333333,-2.11591666666667
"BRCA576","BRCA",1.683125,0.720857142857143,2.40833333333333,3.53741666666667,2.451375,-0.0319583333333333,-1.95308333333333
"BRCA577","BRCA",2.22775,0.215214285714286,0.840666666666666,4.4195,1.602125,-0.3015,-0.653916666666667
"BRCA578","BRCA",1.69675,0.347785714285714,3.04075,4.428,2.643875,-0.968375,-1.76625
"BRCA579","BRCA",2.822125,0.355642857142857,3.99091666666667,5.23433333333333,2.278375,-0.728458333333333,-0.894666666666667
"BRCA580","BRCA",2.620375,0.6915,2.635,3.91816666666667,-0.121,-2.11904166666667,-1.01975
"BRCA581","BRCA",3.38675,0.152928571428571,4.5725,5.097,2.624625,-0.989625,-0.24375
"BRCA582","BRCA",-1.30025,1.65314285714286,-1.45483333333333,-2.10416666666667,-2.326625,0.385291666666667,0.423083333333333
"BRCA583","BRCA",-2.806875,0.878428571428572,1.7125,-3.423,3.46225,1.098125,-0.754833333333333
"BRCA584","BRCA",1.2435,0.743785714285714,1.86416666666667,0.706,3.564625,0.586583333333333,-0.711166666666667
"BRCA585","BRCA",3.046875,0.764642857142857,3.1195,4.74533333333333,2.496125,-0.436791666666667,-2.28283333333333
"BRCA586","BRCA",-1.202,-0.5115,-1.30658333333333,-2.41016666666667,0.2005,-1.70725,-0.483666666666667
"BRCA587","BRCA",0.148625,0.640142857142857,0.35475,0.792,0.480625,-1.755,-1.34808333333333
"BRCA588","BRCA",-2.9405,2.63642857142857,-1.65975,0.555666666666667,-2.133875,-2.12466666666667,-1.86583333333333
"BRCA589","BRCA",1.471,1.44492857142857,2.69616666666667,3.11383333333333,3.192375,1.53841666666667,-1.31175
"BRCA590","BRCA",1.700875,0.241142857142857,2.09291666666667,3.79466666666667,3.538125,-0.122708333333333,-1.3515
"OV1","OV",-3.4605,0.815714285714286,-0.602666666666667,3.0425,2.660875,-2.04670833333333,-1.67925
"OV2","OV",-3.68925,0.863785714285714,0.929166666666667,3.1055,2.137625,-2.25195833333333,-1.54283333333333
"OV3","OV",-3.80875,0.881571428571428,-0.0015,2.60383333333333,2.727375,-2.02216666666667,-1.78675
"OV4","OV",-4.350625,-1.90071428571429,-1.00591666666667,2.30108333333333,1.920375,0.0710416666666667,-0.81725
"OV5","OV",-4.534375,0.785857142857143,0.161166666666667,1.84816666666667,1.857875,-0.307208333333333,-1.25041666666667
"OV6","OV",-3.8755,-0.536642857142857,-0.901583333333333,1.5495,2.892875,-2.69604166666667,-1.93666666666667
"OV7","OV",-3.4525,0.599285714285714,-1.059,2.58875,2.745125,-2.53854166666667,-1.52966666666667
"OV8","OV",-4.246,0.826571428571429,-1.5185,1.65458333333333,3.21575,0.987291666666667,-2.05975
"OV9","OV",-3.1515,0.653071428571429,-0.978083333333333,0.665666666666667,2.641375,1.1295,-1.04116666666667
"OV10","OV",-4.25,0.5485,-1.07558333333333,2.51275,3.201875,-1.57258333333333,0.0429166666666667
"OV11","OV",-3.986125,0.230571428571429,-1.72133333333333,2.86516666666667,2.945375,-0.94175,-1.04183333333333
"OV12","OV",-3.432625,-0.0116428571428571,-0.686166666666667,2.87833333333333,2.7385,-0.307583333333333,-1.47616666666667
"OV13","OV",-3.214375,-0.3815,-1.01458333333333,2.26925,2.735875,-2.23691666666667,-0.917166666666667
"OV14","OV",-4.31425,0.0290714285714285,-2.35533333333333,1.56458333333333,1.395375,-0.390791666666667,-1.03775
"OV15","OV",-4.460875,-0.210357142857143,-0.8345,1.23791666666667,2.958375,-1.75566666666667,-0.5995
"OV16","OV",-4.127375,0.0209285714285714,-2.17916666666667,2.48466666666667,1.36175,-1.9795,-1.74016666666667
"OV17","OV",-3.832375,1.27164285714286,-2.05141666666667,1.63508333333333,0.3255,-1.84441666666667,-0.933166666666667
"OV18","OV",-5.239375,-0.142928571428571,-1.81975,-1.92083333333333,0.969,-2.67520833333333,-0.2255
"OV19","OV",-4.72275,1.14335714285714,0.349666666666667,1.54466666666667,2.130125,-0.564375,-0.178416666666667
"OV20","OV",-4.294375,0.428,-0.336416666666667,0.938166666666667,1.963125,-1.48495833333333,-0.267833333333333
"OV21","OV",-3.511125,1.22564285714286,0.978166666666667,2.44316666666667,3.122,-1.3815,-1.06833333333333
"OV22","OV",-4.217625,1.53692857142857,-0.2405,0.829916666666667,0.429625,-2.42241666666667,-0.353666666666667
"OV23","OV",-5.552125,0.447928571428572,-1.29491666666667,1.79425,2.76425,-2.15425,-1.46816666666667
"OV24","OV",-4.704125,0.7465,-0.87775,2.1535,2.435,-3.166125,-1.26516666666667
"OV25","OV",-4.718375,-0.587071428571429,-0.387333333333333,0.769166666666667,0.90325,-3.048875,-2.30333333333333
"OV26","OV",-4.442125,-1.35242857142857,-0.803083333333333,2.44675,2.352625,-2.153875,-0.665583333333333
"OV27","OV",-5.295875,-0.749428571428571,-2.53975,0.87975,2.66675,-2.93408333333333,-1.05766666666667
"OV28","OV",-5.26575,-0.0142857142857143,-0.667666666666667,0.890583333333333,1.4855,-0.972458333333333,-0.762916666666667
"OV29","OV",-4.521375,-0.0456428571428572,-2.45683333333333,0.112,1.317625,-3.67570833333333,-1.00533333333333
"OV30","OV",-5.96325,0.541142857142857,-2.38575,2.78175,0.560125,-3.04783333333333,-1.19058333333333
"OV31","OV",-4.496375,0.506214285714286,-1.10608333333333,0.883833333333333,1.68425,-1.47504166666667,-0.88125
"OV32","OV",-4.011875,1.907,-0.218,3.31975,2.654625,-2.84266666666667,-0.461916666666667
"OV33","OV",-4.9755,1.63535714285714,-1.32091666666667,2.54683333333333,2.302625,-1.56075,-1.14216666666667
"OV34","OV",-4.660625,0.306928571428571,-1.55741666666667,1.55391666666667,2.281625,-2.55375,-1.21616666666667
"OV35","OV",-3.726125,-0.106928571428571,-0.805333333333333,2.32725,2.63425,0.729708333333334,-1.01941666666667
"OV36","OV",-2.661625,1.05014285714286,-2.27275,1.59091666666667,2.765875,-2.46483333333333,0.786416666666667
"OV37","OV",-4.67825,1.14335714285714,-1.7125,1.53616666666667,1.366625,-2.46495833333333,-0.683333333333333
"OV38","OV",-2.265875,-0.00692857142857143,-1.93158333333333,-0.432583333333333,0.66975,-1.593875,-0.770916666666667
"OV39","OV",-4.867375,0.387571428571429,-2.542,0.994583333333333,0.58375,-0.687833333333333,-1.396
"OV40","OV",-3.949,0.941071428571428,-1.6295,1.90033333333333,2.017125,-2.89808333333333,-0.999666666666667
"OV41","OV",-4.512125,-0.0303571428571429,0.146583333333333,3.39458333333333,3.037875,-1.03458333333333,-1.63375
"OV42","OV",-3.61775,0.607214285714286,-0.44625,1.812,3.763,-2.48279166666667,-1.43216666666667
"OV43","OV",-2.901375,0.657071428571429,-0.299583333333333,0.490166666666667,3.028625,-3.10545833333333,-1.02091666666667
"OV44","OV",-3.662,0.897428571428572,-2.46266666666667,2.12508333333333,1.82475,-1.484125,-1.56583333333333
"OV45","OV",-3.827125,-0.432,0.405833333333333,1.46883333333333,3.115625,-1.69729166666667,-1.9255
"OV46","OV",-4.784125,0.407071428571429,-2.879,1.21041666666667,-0.16425,-0.868083333333333,-0.813333333333333
"OV47","OV",-4.701125,0.777857142857143,-0.261583333333333,1.68508333333333,2.19725,-2.42891666666667,-0.867083333333333
"OV48","OV",-4.562625,1.01528571428571,-1.23775,1.8205,1.632,-0.862458333333333,-0.595083333333333
"OV49","OV",-4.6945,1.19307142857143,-1.752,2.01383333333333,2.1325,-1.38179166666667,-0.115833333333333
"OV50","OV",-4.217,0.923285714285715,-0.452833333333333,2.3285,2.661875,-3.16416666666667,-1.208
"OV51","OV",-4.154375,-0.646714285714286,-0.379833333333333,2.49591666666667,2.921125,-1.96695833333333,-1.14308333333333
"OV52","OV",-4.4935,1.59792857142857,-1.69566666666667,1.67291666666667,2.59625,-2.62229166666667,-0.850583333333333
"OV53","OV",-4.524875,0.7535,-0.104833333333333,2.18891666666667,2.58625,-1.06516666666667,-0.616
"OV54","OV",-4.3205,-0.0846428571428572,-0.791416666666667,1.35391666666667,3.096875,-0.462583333333333,-0.550416666666667
"OV55","OV",-4.66,1.20714285714286,-0.725833333333333,0.743916666666667,1.101875,-2.0835,-1.30583333333333
"OV56","OV",-4.952375,1.12142857142857,-1.08608333333333,3.01591666666667,3.269625,-2.36891666666667,-0.880583333333333
"OV57","OV",-4.893375,1.12107142857143,-0.516583333333333,2.31233333333333,3.268625,-2.88345833333333,-1.68683333333333
"OV58","OV",-5.231375,0.659857142857143,-2.327,3.123,2.024375,-3.31791666666667,-2.29675
"OV59","OV",-5.34225,-0.0995714285714285,-2.31158333333333,-2.00491666666667,1.018,-3.1075,-0.928666666666667
"OV60","OV",-4.705125,0.0921428571428572,-1.97216666666667,1.37108333333333,2.629875,-2.28283333333333,-2.573
"OV61","OV",-4.232,-0.0479999999999999,-0.482916666666667,1.9965,1.498875,-2.34825,-0.656916666666667
"OV62","OV",-4.847125,1.604,-1.74291666666667,1.8695,1.285125,-1.91483333333333,-0.0188333333333333
"OV63","OV",-4.518375,-0.369428571428571,-0.571583333333333,1.66383333333333,3.714375,-2.70695833333333,-1.26041666666667
"OV64","OV",-5.212375,0.431,-2.54225,0.558666666666667,1.10875,-3.23466666666667,-1.22341666666667
"OV65","OV",-5.349125,0.357857142857143,-0.38875,1.72575,1.4305,-2.90166666666667,-1.817
"OV66","OV",-5.582875,0.315142857142857,-0.374916666666667,1.38933333333333,1.36775,-2.93208333333333,-0.00791666666666669
"OV67","OV",-3.83525,1.811,-0.84875,1.91508333333333,3.539,-2.36629166666667,-0.0444166666666667
"OV68","OV",-4.4795,0.408857142857143,-0.889,1.33283333333333,2.236125,-2.34375,0.1465
"OV69","OV",-5.71175,1.26864285714286,-1.1995,-1.92225,0.13725,-2.35408333333333,-0.023
"OV70","OV",-5.00075,1.65878571428571,1.91058333333333,0.38825,2.615,-3.151625,-1.32675
"OV71","OV",-5.15275,0.7075,-1.05341666666667,1.6025,2.379625,-2.612125,-1.30641666666667
"OV72","OV",-4.1635,0.653285714285714,-0.255,1.77625,3.29075,-2.37920833333333,-1.022
"OV73","OV",-3.186375,-0.00985714285714285,-1.87266666666667,-2.07841666666667,1.71175,-0.583791666666667,0.4065
"OV74","OV",-3.475375,1.04885714285714,-2.82,1.44858333333333,1.241875,-0.813583333333333,-0.219166666666667
"OV75","OV",-3.468,0.521642857142857,-2.10616666666667,1.569,2.884125,-2.17970833333333,-0.136416666666667
"OV76","OV",-3.5305,-0.354214285714286,-0.871666666666667,-2.09891666666667,1.37225,0.131708333333333,0.432416666666667
"OV77","OV",-3.79525,0.345571428571429,-2.58733333333333,1.87025,2.66225,-2.297875,-0.585583333333333
"OV78","OV",-3.8415,0.279071428571429,-2.60716666666667,0.240583333333333,-0.046625,-2.299875,-1.15416666666667
"OV79","OV",-3.282625,0.114,0.510916666666667,2.512,3.16375,-2.682125,-0.7715
"OV80","OV",-2.393125,-0.790785714285714,0.0195,0.882583333333334,1.18975,-1.651,-1.67875
"OV81","OV",-3.359,-0.750357142857143,-1.21775,2.17616666666667,3.08375,-2.69341666666667,-1.43625
"OV82","OV",-3.40275,0.498,-1.92608333333333,1.65675,2.32025,-1.91916666666667,-1.03391666666667
"OV83","OV",-3.7025,-0.627214285714286,0.68225,1.102,0.84925,-2.96625,-0.747666666666667
"OV84","OV",-3.3445,-2.75035714285714,-0.805083333333333,2.16383333333333,3.411,-2.27179166666667,-0.4345
"OV85","OV",-3.3555,-0.522,-2.48583333333333,1.88341666666667,2.417625,-2.61,-1.47
"OV86","OV",-2.7585,-0.3415,-0.5135,1.66791666666667,2.743875,-2.265125,-1.84766666666667
"OV87","OV",-3.499125,0.714142857142857,-1.898,1.41991666666667,2.936375,-2.16470833333333,-0.154916666666667
"OV88","OV",-3.406625,0.820857142857143,-1.65616666666667,0.683916666666667,1.663375,-1.55608333333333,-0.713166666666667
"OV89","OV",-3.91125,0.241428571428571,-0.402,1.50141666666667,1.6125,-1.22991666666667,-0.606
"OV90","OV",-3.624875,0.882714285714286,-2.03058333333333,1.72091666666667,3.812,-2.33175,-0.69475
"OV91","OV",-3.6695,0.844142857142857,-2.60116666666667,1.48375,2.178,-2.46245833333333,-0.860083333333333
"OV92","OV",-2.995,-0.271071428571429,-1.70041666666667,1.38125,2.49875,-0.556041666666667,-0.1995
"OV93","OV",-2.97375,0.0326428571428572,-1.62625,2.61275,1.378,-1.831,-0.2125
"OV94","OV",-3.80075,1.17985714285714,-2.00758333333333,1.58933333333333,2.50325,-0.882291666666667,-1.32033333333333
"OV95","OV",-3.063875,-0.0247142857142857,-1.5615,2.91316666666667,3.018125,-1.73041666666667,-0.794416666666667
"OV96","OV",-3.169375,0.384785714285714,-1.29566666666667,2.33941666666667,2.145875,-0.0886666666666667,-0.424583333333333
"OV97","OV",-3.534375,-0.338928571428571,-0.726916666666667,0.662833333333333,2.969875,-1.60891666666667,-0.773416666666667
"OV98","OV",-3.489,-0.398857142857143,-1.28733333333333,0.243,1.36375,-2.08304166666667,-0.487166666666667
"OV99","OV",-3.334375,1.271,-0.67375,1.73741666666667,3.54725,-0.447916666666667,-0.665083333333333
"OV100","OV",-3.952875,1.217,-0.51125,-0.616416666666667,2.46175,0.425541666666667,-0.916083333333333
"OV101","OV",-2.080375,-0.143571428571429,-1.57741666666667,2.03366666666667,2.423625,-1.975125,-0.458666666666667
"OV102","OV",-4.339125,0.559142857142857,-0.915083333333333,0.997083333333333,2.88675,-0.998791666666667,-1.08708333333333
"OV103","OV",-3.801375,0.189785714285714,-1.774,-0.14925,2.751375,0.950458333333333,-1.28666666666667
"OV104","OV",-3.260125,1.17107142857143,-1.08891666666667,1.47825,2.991375,-0.493333333333333,-0.701083333333333
"OV105","OV",-3.472,-0.232785714285714,-0.680083333333333,0.86025,2.19,-1.09775,0.383
"OV106","OV",-3.572875,0.0656428571428571,-1.24741666666667,1.29766666666667,3.23975,0.523708333333333,-1.19491666666667
"OV107","OV",-3.944875,1.2655,-3.18775,1.69858333333333,1.713875,-0.58225,-0.396583333333333
"OV108","OV",-3.356,0.394714285714286,-2.31633333333333,1.59316666666667,1.994625,-1.04995833333333,-1.40808333333333
"OV109","OV",-3.50275,-0.459142857142857,-1.41875,2.78841666666667,1.896875,-2.53291666666667,-1.12341666666667
"OV110","OV",-5.023875,-2.71592857142857,0.376083333333333,1.92691666666667,3.8665,-2.45254166666667,0.160666666666667
"OV111","OV",-3.280875,0.13,-1.17258333333333,0.593083333333333,1.14275,-1.63245833333333,-0.846666666666667
"OV112","OV",-4.088875,1.24028571428571,-1.31558333333333,1.048,0.181,0.972833333333333,-1.329
"OV113","OV",-3.81875,0.284071428571429,-2.1995,2.28391666666667,0.94275,-1.86941666666667,-1.05266666666667
"OV114","OV",-3.947375,-0.112571428571429,-1.60816666666667,0.888,3.009,0.623916666666667,-0.868833333333333
"OV115","OV",-3.074625,-0.226428571428571,-2.62341666666667,1.61366666666667,0.6545,-1.20383333333333,1.47733333333333
"OV116","OV",-3.611125,-0.437642857142857,0.2165,1.57391666666667,1.794375,-2.90291666666667,-0.984666666666667
"OV117","OV",-4.175125,-0.389214285714286,-1.15575,1.13991666666667,1.986,-1.961,-1.47775
"OV118","OV",-3.664125,0.727714285714286,-1.698,2.675,3.005625,-1.73704166666667,0.0425
"OV119","OV",-3.327875,0.6345,-1.19825,-0.418916666666667,3.12125,1.36775,-1.28891666666667
